time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,3.435227281,2.17289888652,29.6429755411,0.0635297536366,0.132410152451,0.0,1.1303918621,1.481979601,7.10814337446,0.0485168730393,0.182505463266,0.0,462.0980177482932,461.38048901325243,462.9997139301402,462.786853749452
4.319999999999996,3.49978576454,2.26323778033,30.0746099753,0.0659476216052,0.143128639159,0.0,1.02048099604,1.52954408362,7.27845981779,0.0138498009952,0.169521372972,0.0,503.9271243572356,503.01406308522553,504.49602433122794,501.98666472367825
4.379999999999995,3.55858103455,2.35598811076,30.5091047501,0.0670589567445,0.153437943529,0.0,0.938520781561,1.56221994534,7.20505601457,0.0265272709282,0.176059932932,0.0,431.6720352097395,432.2528197982799,430.57321567003174,431.64467808959114
4.439999999999993,3.61209979747,2.45080067309,30.9404529892,0.0687980314362,0.163839694176,0.0,0.84455610606,1.59832956646,7.17327339457,0.0334939847614,0.167342856186,0.0,444.9327380135326,444.247129639112,443.8536361932223,444.4254195075387
4.499999999999992,3.65981707566,2.54780384255,31.3698362467,0.0706126458588,0.173607288499,0.0,0.745195033816,1.63525988135,7.13954405966,0.0227889970149,0.1516580019,0.0,443.27603127862886,442.010060635875,445.0926790648422,444.2157597576497
4.559999999999991,3.70118597921,2.6471396663,31.7984764347,0.0719162253534,0.182434940799,0.0,0.633022108099,1.67602219568,7.14822252169,0.0195116837413,0.136048790342,0.0,458.4786016659126,457.2558632112065,456.37033566427266,456.10859754866885
4.6199999999999894,3.73593320288,2.74883947456,32.2262293543,0.0730976190219,0.191061493415,0.0,0.524536419689,1.71405594637,7.11025179125,0.0200439268551,0.155922936418,0.0,442.0439436014781,443.6981530454009,442.51271836926605,442.556506586972
4.679999999999988,3.7642232028,2.85276501777,32.6507051729,0.0737397508697,0.200245469585,0.0,0.417715516555,1.75021345704,7.03917138305,-0.0245642924499,0.146643170742,0.0,432.0162992007509,431.25572846588636,433.7634546077476,429.9999467953885
4.739999999999987,3.78565107775,2.95897120202,33.0724477293,0.0728380031093,0.208830440076,0.0,0.295844892488,1.78986552474,7.01883141963,-0.000703935725854,0.134803275613,0.0,449.20971335966095,448.26712362696014,445.993788401889,447.9389098436074
4.799999999999986,3.79973695661,3.06750226194,33.4924493243,0.0725611202061,0.216545287476,0.0,0.173055014079,1.82780303667,6.98122176611,-0.0138844223296,0.111706165671,0.0,443.72510075918706,441.83928398370983,442.700925741592,441.614849679493
4.859999999999984,3.80701934309,3.17807499675,33.9071182485,0.071903308142,0.223340316518,0.0,0.0691354220864,1.85792703072,6.84171050285,-0.00568241599848,0.116170313558,0.0,408.63345482706967,409.0439409850921,406.5301441017881,407.26474334958647
4.919999999999983,3.80761504989,3.29055899286,34.3150141476,0.0727449112876,0.230606268572,0.0,-0.0498444590153,1.89156872108,6.75508472908,0.0377356853874,0.129473471609,0.0,424.22367960723625,425.37861483411564,422.9712156648001,426.69508716084147
4.979999999999982,3.79956861396,3.40550853283,34.7236059388,0.0749763315781,0.237962463703,0.0,-0.218918320164,1.94022874167,6.86364626406,0.0360769704343,0.10307079341,0.0,486.7446824808982,484.77616729524834,487.01970582798106,486.89611148846075
5.0399999999999805,3.78128704522,3.52340400373,35.1384821524,0.0770432588376,0.244225497878,0.0,-0.390855378005,1.98974986937,6.96460251788,0.0309763138859,0.10688667189,0.0,486.13571790782055,486.4300897798508,486.03407183461695,485.6519380636036
